trip_id,start_time,end_time,headway_secs,exact_times
38753,19:00:00,25:00:00,4860,0
38647,05:30:00,18:30:00,2280,0
38456,05:45:00,19:00:00,2400,0
38665,04:30:00,19:00:00,720,0
38654,19:00:00,22:10:00,2220,0
38484,04:15:00,19:00:00,900,0
38230,05:45:00,18:30:00,1080,0
38479,19:00:00,24:30:00,960,0
38225,18:30:00,21:45:00,960,0
38447,19:00:00,21:45:00,2700,0
38751,05:00:00,19:00:00,3480,0
38242,06:00:00,18:00:00,1680,0
38243,18:00:00,20:45:00,1740,0
38485,19:00:00,24:30:00,960,0
38444,05:45:00,19:00:00,2400,0
38248,06:00:00,18:00:00,1680,0
38678,18:00:00,20:00:00,3240,0
38684,18:30:00,20:00:00,3240,0
38497,04:00:00,19:00:00,900,0
38498,19:00:00,24:30:00,1080,0
38249,18:00:00,20:45:00,1740,0
38695,05:55:00,19:00:00,2580,0
38653,05:40:00,19:00:00,2040,0
38666,19:00:00,24:00:00,720,0
38659,05:40:00,19:00:00,2040,0
38660,19:00:00,22:10:00,2220,0
38683,05:30:00,18:00:00,1680,0
38677,05:30:00,18:00:00,1680,0
38672,04:30:00,24:00:00,720,0
38671,04:30:00,19:00:00,720,0
38129,05:30:00,19:00:00,2100,0
38237,18:30:00,21:00:00,1260,0
38135,05:30:00,19:00:00,2100,0
38231,18:30:00,21:00:00,1260,0
38206,05:45:00,18:00:00,1440,0
38148,19:00:00,21:45:00,4500,0
38154,19:00:00,21:45:00,4500,0
38153,05:30:00,19:00:00,2280,0
38648,18:30:00,20:00:00,2880,0
38136,19:00:00,21:45:00,3240,0
38141,05:30:00,19:00:00,2340,0
38142,05:30:00,21:45:00,4200,0
38143,05:30:00,19:00:00,2640,0
38076,04:35:00,24:30:00,1080,0
38236,05:45:00,18:30:00,1080,0
38147,05:30:00,19:00:00,2280,0
38160,19:00:00,22:00:00,1260,0
38478,04:15:00,19:00:00,900,0
38163,04:45:00,19:00:00,780,0
38219,18:30:00,21:45:00,960,0
38164,19:00:00,22:30:00,960,0
38165,05:00:00,19:00:00,1080,0
38166,19:00:00,22:00:00,1260,0
38224,05:15:00,18:30:00,840,0
38207,18:00:00,20:45:00,1440,0
38194,05:45:00,18:30:00,2580,0
38195,18:30:00,20:45:00,4020,0
38212,05:45:00,18:00:00,1440,0
38200,05:45:00,18:30:00,2580,0
38213,18:00:00,20:45:00,1440,0
38201,18:30:00,20:45:00,4020,0
38159,05:00:00,19:00:00,1080,0
38763,05:20:00,19:00:00,2880,0
38758,19:00:00,21:40:00,4140,0
38775,05:00:00,19:00:00,3180,0
38770,19:00:00,24:00:00,4440,0
38634,05:30:00,18:30:00,2280,0
38589,19:00:00,24:00:00,3600,0
38737,04:30:00,19:00:00,2220,0
38769,05:40:00,19:00:00,2880,0
38623,05:25:00,19:00:00,2220,0
38797,19:00:00,24:00:00,4860,0
38597,04:45:00,19:00:00,1920,0
38626,19:00:00,24:25:00,4560,0
38785,19:00:00,24:00:00,6600,0
38790,05:00:00,19:00:00,4620,0
38796,05:00:00,19:00:00,4620,0
38791,19:00:00,24:00:00,4860,0
38560,19:00:00,21:40:00,2700,0
38842,19:00:00,22:50:00,4920,0
38860,06:10:00,19:00:00,3120,0
38855,19:00:00,22:50:00,3960,0
38581,19:00:00,25:00:00,960,0
38548,05:50:00,19:00:00,2400,0
38549,19:00:00,21:40:00,2700,0
38559,05:50:00,19:00:00,2400,0
38732,19:00:00,25:00:00,4500,0
38764,19:00:00,24:00:00,4440,0
38588,04:45:00,19:00:00,1920,0
38784,05:00:00,19:00:00,3180,0
38822,06:00:00,23:00:00,840,0
38841,06:10:00,19:00:00,3060,0
38854,06:10:00,19:00:00,3120,0
38862,19:00:00,22:10:00,3960,0
38808,06:00:00,20:00:00,360,0
38731,04:30:00,19:00:00,2220,0
38720,19:00:00,23:40:00,3240,0
38714,19:00:00,23:40:00,3240,0
38713,04:20:00,19:00:00,2640,0
38708,19:00:00,24:00:00,3480,0
38815,06:00:00,23:00:00,840,0
38534,18:00:00,19:40:00,1200,0
38543,18:00:00,19:40:00,1200,0
38580,04:40:00,19:00:00,600,0
38542,06:00:00,18:00:00,900,0
38570,19:00:00,25:00:00,660,0
38568,04:40:00,19:00:00,600,0
38802,06:00:00,20:00:00,360,0
38809,20:00:00,24:40:00,720,0
38707,04:55:00,19:00:00,2340,0
38511,19:00:00,22:00:00,2100,0
38701,04:55:00,19:00:00,2340,0
38491,19:00:00,24:30:00,1080,0
38510,05:25:00,19:00:00,1920,0
38520,19:00:00,22:00:00,2100,0
38490,04:00:00,19:00:00,900,0
38696,19:00:00,24:00:00,7200,0
38519,05:25:00,19:00:00,1920,0
38532,06:00:00,18:00:00,900,0
38849,19:00:00,22:50:00,4920,0
38848,06:10:00,19:00:00,3060,0
38803,20:00:00,24:40:00,720,0
38690,19:00:00,24:00:00,7200,0
38719,04:20:00,19:00:00,1980,0
38702,19:00:00,24:00:00,3480,0
38689,05:55:00,19:00:00,2580,0
39074,18:30:00,20:30:00,3180,0
39073,06:20:00,18:30:00,3180,0
39080,19:00:00,21:50:00,2400,0
39079,06:10:00,19:00:00,2100,0
39086,19:00:00,21:50:00,2400,0
39085,06:10:00,19:00:00,2100,0
39092,20:00:00,24:30:00,900,0
39091,05:30:00,20:00:00,600,0
39128,18:30:00,21:00:00,4320,0
39115,06:15:00,18:30:00,600,0
39097,05:30:00,20:00:00,600,0
39116,18:30:00,21:30:00,900,0
39103,05:40:00,19:00:00,660,0
39098,20:00:00,24:30:00,900,0
39109,05:40:00,19:00:00,660,0
39104,19:00:00,22:15:00,660,0
39025,06:00:00,19:00:00,2760,0
39026,19:00:00,23:00:00,5640,0
39038,19:00:00,23:00:00,4740,0
39031,06:00:00,19:00:00,2400,0
39049,06:00:00,19:00:00,2040,0
39056,19:00:00,24:30:00,1200,0
39043,06:00:00,19:00:00,2040,0
39044,19:00:00,23:00:00,3720,0
39050,19:00:00,23:00:00,3720,0
39055,05:30:00,19:00:00,1080,0
39061,05:30:00,19:00:00,1080,0
39062,19:00:00,24:30:00,1200,0
39007,06:10:00,19:00:00,1440,0
39067,06:20:00,18:30:00,3180,0
39068,18:30:00,20:30:00,3180,0
39037,06:00:00,19:00:00,2400,0
38957,19:00:00,23:00:00,5280,0
38972,06:00:00,19:00:00,2700,0
38955,06:00:00,19:00:00,2880,0
39001,19:00:00,24:00:00,660,0
39000,04:00:00,19:00:00,360,0
38984,06:00:00,19:00:00,2700,0
38992,04:00:00,19:00:00,360,0
38963,06:00:00,19:00:00,2880,0
39013,06:10:00,19:00:00,1440,0
39008,19:00:00,23:00:00,1560,0
38993,19:00:00,24:00:00,660,0
38985,19:00:00,23:00:00,4560,0
39020,19:00:00,23:00:00,5640,0
39019,06:00:00,19:00:00,2760,0
39014,19:00:00,23:00:00,1560,0
39032,19:00:00,23:00:00,4740,0
38738,19:00:00,25:00:00,4500,0
38746,19:00:00,25:00:00,4860,0
38599,19:00:00,24:00:00,3600,0
38745,05:00:00,19:00:00,3480,0
38922,05:40:00,19:00:00,3420,0
38923,19:00:00,21:30:00,5640,0
38611,05:25:00,19:00:00,2220,0
38615,19:00:00,24:25:00,4560,0
38939,05:35:00,19:00:00,1380,0
38940,19:00:00,23:20:00,1380,0
38930,05:40:00,19:00:00,3420,0
38932,19:00:00,21:30:00,5640,0
38964,19:00:00,23:00:00,5280,0
38948,05:35:00,19:00:00,1380,0
38973,19:00:00,23:00:00,4560,0
38949,19:00:00,23:20:00,1380,0
39407,05:05:00,19:30:00,2280,0
39410,05:05:00,18:30:00,2280,0
39165,06:20:00,18:30:00,1200,0
39450,06:30:00,19:00:00,5220,0
39406,19:30:00,24:30:00,2940,0
39408,19:30:00,23:00:00,3240,0
39411,18:30:00,23:00:00,3240,0
39404,04:30:00,19:30:00,1980,0
39277,06:00:00,19:00:00,3000,0
39278,19:00:00,21:00:00,4320,0
39400,05:50:00,18:00:00,1620,0
39401,18:00:00,20:00:00,2340,0
39272,19:00:00,21:00:00,4320,0
39265,06:00:00,19:00:00,3000,0
39266,19:00:00,21:00:00,4320,0
39271,06:00:00,19:00:00,3000,0
39242,19:00:00,21:00:00,5400,0
39241,06:00:00,19:00:00,2820,0
39254,19:00:00,21:00:00,5640,0
39253,06:00:00,19:00:00,3000,0
39235,06:00:00,19:00:00,2820,0
39248,19:00:00,21:00:00,5640,0
39260,19:00:00,21:00:00,4320,0
39236,19:00:00,21:00:00,5400,0
39247,06:00:00,19:00:00,3000,0
39229,06:00:00,19:00:00,3660,0
39259,06:00:00,19:00:00,3000,0
39230,19:00:00,21:00:00,6960,0
39218,19:00:00,22:00:00,900,0
39217,06:15:00,19:00:00,900,0
39224,19:00:00,21:00:00,6960,0
39223,06:00:00,19:00:00,3660,0
39205,06:20:00,18:30:00,3060,0
39206,18:20:00,21:20:00,3360,0
39200,18:30:00,21:20:00,3360,0
39211,06:15:00,19:00:00,900,0
39193,06:10:00,19:00:00,2280,0
39199,06:20:00,18:30:00,3060,0
39176,19:00:00,21:30:00,2040,0
39188,19:00:00,22:00:00,2580,0
39175,05:50:00,19:00:00,1740,0
39187,06:10:00,19:00:00,2280,0
39169,06:20:00,18:30:00,1200,0
39170,18:30:00,21:30:00,1500,0
39164,18:30:00,21:30:00,1500,0
39182,19:00:00,21:30:00,2040,0
39212,19:00:00,22:00:00,900,0
39163,06:20:00,18:30:00,1200,0
39181,05:50:00,19:00:00,1740,0
39194,19:00:00,22:00:00,2580,0
39157,06:50:00,18:30:00,3600,0
39158,18:30:00,21:25:00,3900,0
39151,06:50:00,18:30:00,3600,0
39146,19:00:00,21:30:00,2520,0
39140,19:00:00,21:30:00,2520,0
39145,06:50:00,19:00:00,2220,0
39139,06:50:00,19:00:00,2220,0
39134,18:30:00,21:00:00,4320,0
39133,05:50:00,18:30:00,4020,0
39127,05:50:00,18:30:00,4020,0
39152,18:30:00,21:25:00,3900,0
39122,18:30:00,21:30:00,900,0
39121,06:15:00,18:30:00,600,0
39110,19:00:00,22:15:00,660,0
37829,04:00:00,19:00:00,2700,0
37812,19:00:00,23:05:00,5460,0
37830,19:00:00,24:30:00,6840,0
37817,04:35:00,19:00:00,2520,0
37818,19:00:00,23:05:00,5460,0
38013,04:55:00,19:00:00,1680,0
37951,18:00:00,21:00:00,3600,0
37811,04:35:00,19:00:00,2520,0
37727,04:20:00,19:00:00,2040,0
38083,19:00:00,22:00:00,6660,0
37835,04:20:00,19:00:00,3120,0
38082,05:45:00,19:00:00,2820,0
37786,04:50:00,19:00:00,2100,0
37787,19:00:00,24:20:00,3000,0
37806,19:00:00,23:00:00,3720,0
37917,19:00:00,24:35:00,300,0
37780,05:00:00,19:00:00,1560,0
37836,19:00:00,23:15:00,2760,0
37781,19:00:00,24:00:00,2640,0
37775,19:00:00,24:00:00,2640,0
37843,04:20:00,19:00:00,3120,0
37824,19:00:00,24:30:00,6840,0
37607,07:00:00,19:00:00,5100,0
37844,19:00:00,23:15:00,2760,0
37580,04:30:00,19:00:00,1680,0
37628,07:00:00,19:00:00,5100,0
37658,04:15:00,19:00:00,600,0
37609,19:00:00,22:40:00,5100,0
37631,19:00:00,22:40:00,5100,0
37659,19:00:00,23:15:00,780,0
37676,19:00:00,23:15:00,780,0
37673,04:15:00,19:00:00,600,0
37594,04:30:00,19:30:00,1980,0
37589,19:00:00,23:30:00,2280,0
37588,04:30:00,19:00:00,1680,0
37581,19:00:00,23:30:00,2280,0
37774,05:00:00,19:00:00,1560,0
37881,19:00:00,24:40:00,660,0
37595,19:30:00,24:30:00,2940,0
37823,04:00:00,19:00:00,2700,0
39471,05:45:00,19:00:00,3300,0
39468,19:00:00,22:00:00,4500,0
39456,19:00:00,21:00:00,4200,0
39472,19:00:00,22:00:00,4500,0
39483,05:30:00,19:30:00,360,0
39484,19:30:00,21:50:00,480,0
39478,19:30:00,21:50:00,480,0
39477,05:30:00,19:30:00,360,0
39461,19:00:00,21:00:00,4200,0
39460,06:00:00,19:00:00,2940,0
39446,06:30:00,19:00:00,5220,0
39430,19:00:00,22:30:00,2640,0
39455,06:00:00,19:00:00,2940,0
39424,18:30:00,21:40:00,3000,0
39423,05:10:00,18:30:00,1620,0
39447,19:00:00,21:10:00,5220,0
39436,19:30:00,21:40:00,2460,0
39435,05:30:00,19:30:00,2220,0
38009,04:55:00,19:00:00,1980,0
39451,19:00:00,21:10:00,5220,0
39429,05:00:00,19:00:00,1800,0
39443,05:30:00,21:30:00,2460,0
39442,05:30:00,19:30:00,2220,0
39467,05:45:00,19:00:00,2820,0
38044,19:00:00,22:45:00,900,0
38007,04:55:00,19:00:00,1680,0
37988,05:50:00,19:00:00,1320,0
38103,04:25:00,19:00:00,1500,0
38038,18:30:00,21:40:00,2220,0
38008,19:00:00,24:45:00,1860,0
37976,05:40:00,18:30:00,1920,0
38176,18:30:00,24:00:00,2760,0
38037,05:00:00,18:30:00,1920,0
38098,19:00:00,24:00:00,300,0
38001,05:25:00,19:00:00,1980,0
38002,19:00:00,22:15:00,3300,0
37977,18:30:00,21:50:00,2220,0
37982,05:40:00,18:30:00,1920,0
37983,18:30:00,21:50:00,2220,0
38097,04:35:00,19:00:00,300,0
38409,19:00:00,24:05:00,2100,0
38073,04:30:00,19:00:00,780,0
38116,19:00:00,24:00:00,1980,0
38115,04:55:00,19:00:00,1980,0
38067,04:30:00,19:00:00,780,0
38110,19:00:00,23:30:00,2160,0
38055,05:10:00,19:00:00,720,0
38068,19:00:00,25:10:00,1080,0
38056,19:00:00,22:30:00,720,0
38050,19:00:00,22:45:00,900,0
38109,04:25:00,19:00:00,1500,0
38062,19:00:00,22:30:00,720,0
38032,18:30:00,21:40:00,2220,0
38043,05:05:00,19:00:00,780,0
38049,05:05:00,19:00:00,780,0
38061,05:10:00,19:00:00,720,0
38234,04:35:00,19:00:00,780,0
38146,19:00:00,22:30:00,4200,0
38643,05:30:00,19:00:00,1980,0
38140,19:00:00,22:30:00,3900,0
38193,19:00:00,23:40:00,3720,0
38134,19:00:00,22:30:00,2940,0
38145,05:00:00,19:00:00,1980,0
38133,05:00:00,19:00:00,1800,0
38122,19:00:00,24:00:00,1980,0
38128,19:00:00,22:30:00,2940,0
38080,06:30:00,19:00:00,4920,0
38081,19:00:00,21:10:00,4920,0
38181,04:35:00,19:00:00,1860,0
38121,04:55:00,19:00:00,1980,0
38186,04:35:00,19:00:00,1860,0
38104,19:00:00,23:30:00,2160,0
38222,04:35:00,19:00:00,540,0
38217,19:00:00,24:15:00,660,0
38228,04:35:00,19:00:00,780,0
38158,19:00:00,22:30:00,960,0
38199,19:00:00,23:40:00,3720,0
38198,04:45:00,19:00:00,2280,0
38211,19:00:00,23:40:00,1140,0
38210,04:45:00,19:00:00,1140,0
38152,19:00:00,22:30:00,4200,0
38151,05:00:00,19:00:00,1980,0
38205,19:00:00,23:40:00,1140,0
38204,04:45:00,19:00:00,1140,0
38187,19:00:00,23:55:00,2580,0
38192,04:45:00,19:00:00,2280,0
38139,05:00:00,19:00:00,2040,0
38235,19:00:00,24:45:00,960,0
37756,19:00:00,24:05:00,3780,0
38085,19:00:00,22:00:00,6660,0
37850,05:20:00,19:00:00,1440,0
37763,19:00:00,22:50:00,1440,0
37794,19:00:00,24:20:00,3000,0
37768,03:40:00,19:00:00,1260,0
37769,19:00:00,22:50:00,1440,0
37793,04:50:00,19:00:00,2100,0
38084,05:42:00,19:00:00,2820,0
37916,04:15:00,19:00:00,240,0
37728,19:00:00,24:34:00,2100,0
37805,04:50:00,19:00:00,1920,0
37950,05:10:00,18:00:00,2160,0
37744,19:00:00,24:30:00,2100,0
37750,19:00:00,24:05:00,3780,0
37749,04:30:00,19:00:00,2520,0
38086,06:30:00,19:00:00,4920,0
37755,04:30:00,19:00:00,2820,0
37894,19:00:00,25:00:00,480,0
37936,05:00:00,19:00:00,1500,0
37863,18:30:00,22:35:00,720,0
37937,19:00:00,22:30:00,2340,0
37989,19:00:00,22:10:00,2040,0
37862,05:05:00,18:30:00,660,0
37799,04:50:00,19:00:00,1920,0
37887,19:00:00,25:00:00,480,0
37800,19:00:00,23:00:00,3720,0
37851,19:00:00,23:00:00,1800,0
37957,18:30:00,20:20:00,3300,0
38014,19:00:00,24:45:00,1860,0
37956,05:30:00,18:30:00,2100,0
37762,03:40:00,19:00:00,1260,0
38170,19:00:00,24:00:00,2760,0
38127,05:00:00,19:00:00,1800,0
37893,04:25:00,19:00:00,420,0
38087,19:00:00,21:10:00,4920,0
37869,18:30:00,22:35:00,720,0
37969,05:10:00,18:30:00,1320,0
37856,05:20:00,19:00:00,1440,0
37857,19:00:00,23:00:00,1800,0
38020,19:00:00,22:40:00,420,0
37945,18:00:00,21:30:00,3600,0
37944,05:10:00,18:00:00,2160,0
38169,04:20:00,19:00:00,2340,0
37996,19:00:00,22:15:00,3300,0
38019,04:50:00,19:00:00,360,0
37995,05:25:00,19:00:00,1980,0
38075,19:00:00,25:10:00,1080,0
37874,04:30:00,19:00:00,660,0
38090,05:50:00,19:20:00,2640,0
37970,18:30:00,21:40:00,2700,0
38092,19:00:00,24:00:00,300,0
38031,05:00:00,18:30:00,1920,0
38088,05:50:00,19:20:00,2640,0
38175,04:20:00,18:30:00,2340,0
38026,19:00:00,22:40:00,420,0
37964,18:30:00,20:20:00,3300,0
37868,05:05:00,18:30:00,660,0
37880,04:30:00,19:00:00,660,0
37962,05:30:00,18:30:00,2100,0
38398,04:45:00,19:00:00,1500,0
38091,04:35:00,19:00:00,300,0
38025,04:50:00,19:00:00,360,0
37875,19:00:00,24:40:00,660,0
38852,05:40:00,19:00:00,2820,0
38557,19:00:00,22:25:00,1500,0
38840,19:00:00,22:50:00,4620,0
38839,05:40:00,19:00:00,2760,0
38578,19:00:00,24:40:00,360,0
38541,19:00:00,24:35:00,900,0
38555,05:20:00,19:00:00,1260,0
38546,05:20:00,19:00:00,1260,0
38587,19:00:00,24:10:00,3360,0
38859,19:00:00,22:50:00,3660,0
38632,18:30:00,21:40:00,2580,0
38767,05:20:00,19:00:00,2580,0
38847,19:00:00,22:50:00,4620,0
38846,05:40:00,19:00:00,2760,0
38858,05:40:00,19:00:00,2820,0
38853,19:00:00,22:50:00,3660,0
38776,04:55:00,18:30:00,2880,0
38778,19:00:00,24:00:00,6600,0
38777,18:30:00,20:30:00,6300,0
38781,04:55:00,18:30:00,2880,0
38630,05:30:00,18:30:00,1980,0
38768,19:00:00,21:40:00,4140,0
38586,04:40:00,19:00:00,1620,0
38735,04:30:00,18:00:00,1920,0
38795,19:00:00,24:50:00,4560,0
38621,19:00:00,24:40:00,4260,0
38593,04:40:00,19:00:00,1620,0
38595,19:00:00,24:10:00,3360,0
38782,18:30:00,20:30:00,6300,0
38788,04:20:00,19:00:00,4320,0
38789,19:00:00,24:50:00,4560,0
38794,04:20:00,19:00:00,4320,0
38920,05:10:00,19:00:00,3120,0
38619,05:25:00,19:00:00,1920,0
38749,05:00:00,19:00:00,3180,0
38610,19:00:00,24:40:00,4260,0
38736,18:00:00,20:30:00,4200,0
38744,19:00:00,21:30:00,4560,0
38743,05:00:00,19:00:00,3180,0
38608,05:25:00,19:00:00,1920,0
38980,05:25:00,19:00:00,2400,0
38946,19:00:00,23:20:00,1080,0
38989,03:30:00,19:00:00,360,0
38967,05:25:00,19:00:00,2400,0
38937,19:00:00,23:20:00,1080,0
38928,19:00:00,21:30:00,5340,0
38926,05:10:00,19:00:00,3120,0
38921,19:00:00,21:30:00,5340,0
38945,05:05:00,19:00:00,1080,0
38983,19:00:00,23:00:00,4260,0
38961,19:00:00,23:00:00,4980,0
38990,19:00:00,25:00:00,660,0
38954,19:00:00,23:00:00,4980,0
38960,06:00:00,19:00:00,2580,0
38970,19:00:00,23:00:00,4260,0
38936,05:05:00,19:00:00,1080,0
39012,19:00:00,23:00:00,1260,0
39047,05:25:00,19:00:00,1740,0
38953,05:25:00,19:00:00,2580,0
39011,05:40:00,19:00:00,1140,0
38999,19:00:00,25:00:00,660,0
39006,19:00:00,23:00:00,1260,0
38997,03:30:00,19:00:00,360,0
39005,05:40:00,19:00:00,1140,0
38240,04:50:00,19:00:00,1380,0
38223,19:00:00,24:15:00,660,0
38229,19:00:00,24:45:00,960,0
38157,04:45:00,19:00:00,780,0
38246,04:50:00,19:00:00,1380,0
38476,03:55:00,19:00:00,600,0
38645,18:30:00,21:40:00,2580,0
38247,19:00:00,24:50:00,1440,0
38477,19:00:00,24:55:00,660,0
38241,19:00:00,24:50:00,1440,0
38482,03:55:00,19:00:00,600,0
38216,04:35:00,19:00:00,540,0
38757,05:20:00,19:00:00,2580,0
38483,19:00:00,24:55:00,660,0
38663,04:10:00,19:00:00,420,0
38750,19:00:00,21:30:00,4560,0
38454,04:45:00,19:00:00,1500,0
38455,19:00:00,24:05:00,2100,0
38658,19:00:00,22:10:00,1920,0
38657,05:40:00,19:00:00,1740,0
38675,05:30:00,18:30:00,1380,0
38651,05:40:00,19:00:00,1740,0
38652,19:00:00,22:10:00,1920,0
38669,04:10:00,19:00:00,420,0
38670,19:00:00,21:50:00,420,0
38664,19:00:00,21:50:00,420,0
38676,18:30:00,21:10:00,2940,0
38681,05:30:00,18:30:00,1380,0
38682,18:30:00,21:10:00,2940,0
38496,19:00:00,24:50:00,780,0
38705,04:55:00,19:00:00,2040,0
38706,19:00:00,24:30:00,3180,0
38488,03:50:00,19:00:00,660,0
38699,04:55:00,19:00:00,2040,0
38517,19:00:00,22:20:00,1800,0
38516,05:25:00,19:00:00,1800,0
38509,19:00:00,22:20:00,1800,0
38506,05:25:00,19:00:00,1800,0
38687,05:55:00,19:00:00,2280,0
38489,19:00:00,24:50:00,780,0
38693,05:55:00,19:00:00,2280,0
38688,19:00:00,24:40:00,6840,0
38700,19:00:00,24:30:00,3180,0
38494,03:50:00,19:00:00,660,0
38712,19:00:00,24:00:00,2400,0
38800,05:35:00,20:00:00,300,0
38530,19:00:00,24:35:00,900,0
38694,19:00:00,24:40:00,6840,0
38718,19:00:00,24:00:00,2940,0
38729,04:30:00,18:00:00,1920,0
38806,05:35:00,20:00:00,300,0
38717,04:20:00,19:00:00,1380,0
38528,04:45:00,19:00:00,600,0
38801,20:00:00,22:00:00,600,0
38807,20:00:00,22:00:00,600,0
38730,18:00:00,20:30:00,4200,0
38711,04:20:00,19:00:00,2340,0
38564,04:20:00,19:00:00,300,0
38814,04:50:00,23:00:00,840,0
38820,04:50:00,23:00:00,840,0
38539,04:45:00,19:00:00,600,0
38547,19:00:00,20:25:00,1500,0
38566,19:00:00,24:40:00,360,0
38577,04:20:00,19:00:00,300,0
39428,19:00:00,22:30:00,2340,0
39441,19:30:00,21:40:00,2160,0
39459,19:20:00,21:00:00,3900,0
39440,05:00:00,19:30:00,1920,0
39434,19:30:00,21:40:00,2160,0
39413,19:00:00,23:55:00,2580,0
37743,04:20:00,19:00:00,2040,0
39399,05:50:00,18:00:00,1320,0
37886,04:25:00,19:00:00,420,0
39054,19:00:00,24:30:00,900,0
39276,19:00:00,21:00:00,4320,0
39270,19:00:00,21:00:00,4080,0
39221,06:00:00,19:00:00,3360,0
39264,19:00:00,21:00:00,4020,0
39263,06:00:00,19:00:00,2700,0
39269,06:00:00,19:00:00,2700,0
39275,06:00:00,19:00:00,2700,0
39252,19:00:00,21:00:00,5340,0
39240,19:00:00,21:00:00,5100,0
39251,06:00:00,19:00:00,2700,0
39234,19:00:00,21:00:00,5100,0
39239,06:00:00,19:00:00,2520,0
39228,19:00:00,21:00:00,6660,0
39233,06:00:00,19:00:00,2520,0
39246,19:00:00,21:00:00,5340,0
39227,06:00:00,19:00:00,3360,0
39258,19:00:00,21:00:00,4020,0
39245,06:00:00,19:00:00,2700,0
39257,06:00:00,19:00:00,2700,0
39222,19:00:00,21:00:00,6660,0
39216,19:00:00,22:40:00,900,0
39161,04:50:00,19:00:00,840,0
37901,07:00:00,09:00:00,360,0
37895,06:00:00,07:00:00,480,0
37904,13:00:00,18:00:00,600,0
37903,11:00:00,13:00:00,900,0
37918,13:00:00,18:00:00,600,0
39486,19:30:00,21:50:00,720,0
37923,21:00:00,23:00:00,600,0
37921,18:00:00,21:00:00,480,0
39473,05:45:00,19:00:00,3300,0
39470,19:00:00,22:00:00,8400,0
39485,05:30:00,19:30:00,600,0
39474,19:00:00,22:00:00,8400,0
39449,19:00:00,21:10:00,5220,0
39463,19:00:00,21:00:00,4200,0
39458,19:00:00,21:00:00,4200,0
39457,06:00:00,19:00:00,2940,0
39431,05:00:00,19:00:00,1800,0
39432,19:00:00,22:30:00,2640,0
39453,19:00:00,21:10:00,5220,0
39462,06:00:00,19:00:00,2940,0
39482,19:30:00,22:05:00,180,0
39425,05:10:00,18:30:00,1620,0
39426,18:30:00,21:40:00,3000,0
39469,05:45:00,19:00:00,3300,0
39422,18:30:00,21:40:00,2700,0
39476,19:30:00,22:05:00,180,0
39475,05:20:00,19:30:00,180,0
39481,05:20:00,19:30:00,180,0
39427,05:00:00,19:00:00,1500,0
39433,05:00:00,19:30:00,1920,0
39454,19:20:00,21:00:00,3900,0
39421,05:10:00,18:30:00,1320,0
39119,05:15:00,19:00:00,600,0
39108,19:00:00,23:00:00,360,0
39096,20:00:00,24:30:00,600,0
39095,05:00:00,20:00:00,360,0
39113,05:15:00,19:00:00,600,0
39120,19:00:00,22:05:00,900,0
39126,18:30:00,21:15:00,2160,0
39107,04:30:00,19:00:00,360,0
39083,05:30:00,19:00:00,1800,0
39077,05:30:00,19:00:00,1800,0
39072,18:30:00,20:30:00,3000,0
39071,05:50:00,18:30:00,2700,0
39114,19:00:00,22:05:00,900,0
39090,20:00:00,24:30:00,600,0
39078,19:00:00,21:50:00,2100,0
39084,19:00:00,21:50:00,2100,0
39041,05:25:00,19:00:00,1740,0
39060,19:00:00,24:30:00,900,0
39065,05:50:00,18:30:00,2700,0
39030,19:00:00,23:00:00,4440,0
39059,05:00:00,19:00:00,780,0
39066,18:30:00,20:30:00,3000,0
39042,19:00:00,23:00:00,3420,0
39017,05:25:00,19:00:00,2460,0
39018,19:00:00,23:00:00,5340,0
39053,05:00:00,19:00:00,780,0
39035,05:25:00,19:00:00,2100,0
39029,05:25:00,19:00:00,2100,0
39023,05:25:00,19:00:00,2460,0
39024,19:00:00,23:00:00,5340,0
39036,19:00:00,23:00:00,4440,0
39048,19:00:00,23:00:00,3420,0
39191,05:10:00,19:00:00,1320,0
39173,04:00:00,19:00:00,1560,0
39192,19:00:00,22:30:00,1620,0
39204,19:00:00,21:40:00,1860,0
39156,18:30:00,21:30:00,2100,0
39198,19:00:00,21:40:00,1860,0
39215,05:40:00,19:00:00,720,0
39210,19:00:00,22:40:00,900,0
39167,04:50:00,19:00:00,840,0
39203,05:20:00,19:00:00,1560,0
39185,05:10:00,19:00:00,1320,0
39168,19:00:00,22:10:00,1140,0
39186,19:00:00,22:30:00,1620,0
39197,05:20:00,19:00:00,1560,0
39179,04:00:00,19:00:00,1560,0
39174,19:00:00,24:00:00,1860,0
39149,05:16:00,18:30:00,1800,0
39150,18:30:00,21:30:00,2100,0
39125,05:05:00,18:30:00,1860,0
39102,19:00:00,23:00:00,360,0
39155,05:16:00,18:30:00,1800,0
39180,19:00:00,24:00:00,1860,0
39209,05:40:00,19:00:00,720,0
39162,19:00:00,22:10:00,1140,0
39101,04:30:00,19:00:00,360,0
39089,05:00:00,20:00:00,360,0
39131,05:05:00,18:30:00,1860,0
39137,04:40:00,19:00:00,2040,0
39132,18:30:00,21:15:00,2160,0
39138,19:00:00,21:55:00,2340,0
39143,04:40:00,19:00:00,2040,0
39144,19:00:00,21:55:00,2340,0
30690,17:00:00,24:00:00,255,0
29254,06:00:00,24:00:00,170,0
30679,05:00:00,10:00:00,255,0
30682,17:00:00,24:00:00,255,0
30681,10:00:00,17:00:00,310,0
